STAR --genomeDir data/references  --outSAMunmapped Within  --outFilterType BySJout  --outSAMattributes NH HI AS NM MD  --outFilterMultimapNmax 20  --outFilterMismatchNmax 999  --outFilterMismatchNoverLmax 0.04  --alignIntronMin 20  --alignIntronMax 1000000  --alignMatesGapMax 1000000  --alignSJoverhangMin 8  --alignSJDBoverhangMin 1  --sjdbScore 1  --runThreadN 2  --genomeLoad NoSharedMemory  --outSAMtype BAM Unsorted  --quantMode TranscriptomeSAM  --outSAMheaderHD @HD VN:1.4 SO:unsorted  --outFileNamePrefix results/RSEM/HBR2_1/tmp/rsem  --readFilesCommand zcat  --readFilesIn data/trimmed/HBR2_1.fastq.gz 
Dec 17 16:37:27 ..... started STAR run
Dec 17 16:37:27 ..... loading genome
Dec 17 16:37:28 ..... started mapping
Dec 17 16:37:31 ..... finished mapping
Dec 17 16:37:31 ..... finished successfully

rsem-parse-alignments data/references/rsem results/RSEM/HBR2_1/tmp/rsem results/RSEM/HBR2_1/rsem.stat/rsem results/RSEM/HBR2_1/tmp/rsem.bam 1 -tag XM
Done!

rsem-build-read-index 32 1 0 results/RSEM/HBR2_1/tmp/rsem_alignable.fq
Build Index results/RSEM/HBR2_1/tmp/rsem_alignable.fq is Done!

rsem-run-em data/references/rsem 1 results/RSEM/HBR2_1/rsem results/RSEM/HBR2_1/tmp/rsem results/RSEM/HBR2_1/rsem.stat/rsem -p 2 -b results/RSEM/HBR2_1/tmp/rsem.bam 0
Refs.loadRefs finished!
Thread 0 : N = 48918, NHit = 116080
Thread 1 : N = 68902, NHit = 116081
EM_init finished!
estimateFromReads, N0 finished.
estimateFromReads, N1 finished.
ROUND = 1, SUM = 117870, bChange = 891.231, totNum = 4563
ROUND = 932, SUM = 117870, bChange = 0.00811292, totNum = 27
ROUND = 933, SUM = 117870, bChange = 0.0081125, totNum = 27
ROUND = 934, SUM = 117870, bChange = 0.00811208, totNum = 27
ROUND = 935, SUM = 117870, bChange = 0.00811166, totNum = 27
ROUND = 936, SUM = 117870, bChange = 0.00811124, totNum = 27
ROUND = 937, SUM = 117870, bChange = 0.00811082, totNum = 27
ROUND = 938, SUM = 117870, bChange = 0.0081104, totNum = 27
ROUND = 939, SUM = 117870, bChange = 0.00810999, totNum = 27
ROUND = 940, SUM = 117870, bChange = 0.00810957, totNum = 27
ROUND = 941, SUM = 117870, bChange = 0.00810916, totNum = 27
ROUND = 942, SUM = 117870, bChange = 0.00810874, totNum = 27
ROUND = 943, SUM = 117870, bChange = 0.00810833, totNum = 27
ROUND = 944, SUM = 117870, bChange = 0.00810792, totNum = 27
ROUND = 945, SUM = 117870, bChange = 0.00810751, totNum = 27
ROUND = 946, SUM = 117870, bChange = 0.00810711, totNum = 27
ROUND = 947, SUM = 117870, bChange = 0.0081067, totNum = 27
ROUND = 948, SUM = 117870, bChange = 0.00810629, totNum = 27
ROUND = 949, SUM = 117870, bChange = 0.00810589, totNum = 27
ROUND = 950, SUM = 117870, bChange = 0.00810549, totNum = 27
ROUND = 951, SUM = 117870, bChange = 0.00810509, totNum = 27
ROUND = 952, SUM = 117870, bChange = 0.00810468, totNum = 27
ROUND = 953, SUM = 117870, bChange = 0.00810428, totNum = 27
ROUND = 954, SUM = 117870, bChange = 0.00810389, totNum = 27
ROUND = 955, SUM = 117870, bChange = 0.00810349, totNum = 27
ROUND = 956, SUM = 117870, bChange = 0.00810309, totNum = 27
ROUND = 957, SUM = 117870, bChange = 0.0081027, totNum = 27
ROUND = 958, SUM = 117870, bChange = 0.0081023, totNum = 27
ROUND = 959, SUM = 117870, bChange = 0.00810191, totNum = 27
ROUND = 960, SUM = 117870, bChange = 0.00810152, totNum = 27
ROUND = 961, SUM = 117870, bChange = 0.00810113, totNum = 27
ROUND = 962, SUM = 117870, bChange = 0.00810074, totNum = 27
ROUND = 963, SUM = 117870, bChange = 0.00810035, totNum = 27
ROUND = 964, SUM = 117870, bChange = 0.00809996, totNum = 27
ROUND = 965, SUM = 117870, bChange = 0.00809957, totNum = 27
ROUND = 966, SUM = 117870, bChange = 0.00809919, totNum = 27
ROUND = 967, SUM = 117870, bChange = 0.0080988, totNum = 27
ROUND = 968, SUM = 117870, bChange = 0.00809842, totNum = 27
ROUND = 969, SUM = 117870, bChange = 0.00809804, totNum = 27
ROUND = 970, SUM = 117870, bChange = 0.00809766, totNum = 27
ROUND = 971, SUM = 117870, bChange = 0.00809728, totNum = 27
ROUND = 972, SUM = 117870, bChange = 0.0080969, totNum = 26
ROUND = 973, SUM = 117870, bChange = 0.00809652, totNum = 26
ROUND = 974, SUM = 117870, bChange = 0.00809614, totNum = 26
ROUND = 975, SUM = 117870, bChange = 0.00809577, totNum = 26
ROUND = 976, SUM = 117870, bChange = 0.00809539, totNum = 26
ROUND = 977, SUM = 117870, bChange = 0.00809502, totNum = 26
ROUND = 978, SUM = 117870, bChange = 0.00809465, totNum = 26
ROUND = 979, SUM = 117870, bChange = 0.00809428, totNum = 26
ROUND = 980, SUM = 117870, bChange = 0.0080939, totNum = 26
ROUND = 981, SUM = 117870, bChange = 0.00809354, totNum = 26
ROUND = 982, SUM = 117870, bChange = 0.00809317, totNum = 25
ROUND = 983, SUM = 117870, bChange = 0.0080928, totNum = 25
ROUND = 984, SUM = 117870, bChange = 0.00809243, totNum = 25
ROUND = 985, SUM = 117870, bChange = 0.00809207, totNum = 25
ROUND = 986, SUM = 117870, bChange = 0.0080917, totNum = 25
ROUND = 987, SUM = 117870, bChange = 0.00809134, totNum = 25
ROUND = 988, SUM = 117870, bChange = 0.00809098, totNum = 25
ROUND = 989, SUM = 117870, bChange = 0.00809062, totNum = 25
ROUND = 990, SUM = 117870, bChange = 0.00809026, totNum = 24
ROUND = 991, SUM = 117870, bChange = 0.0080899, totNum = 24
ROUND = 992, SUM = 117870, bChange = 0.00808954, totNum = 24
ROUND = 993, SUM = 117870, bChange = 0.00808918, totNum = 24
ROUND = 994, SUM = 117870, bChange = 0.00808883, totNum = 24
ROUND = 995, SUM = 117870, bChange = 0.00808847, totNum = 24
ROUND = 996, SUM = 117870, bChange = 0.00808812, totNum = 24
ROUND = 997, SUM = 117870, bChange = 0.00808776, totNum = 24
ROUND = 998, SUM = 117870, bChange = 0.00808741, totNum = 24
ROUND = 999, SUM = 117870, bChange = 0.00808706, totNum = 24
ROUND = 1000, SUM = 117870, bChange = 0.00808671, totNum = 24
ROUND = 1001, SUM = 117870, bChange = 0.00808636, totNum = 23
ROUND = 1002, SUM = 117870, bChange = 0.00808601, totNum = 23
ROUND = 1003, SUM = 117870, bChange = 0.00808567, totNum = 23
ROUND = 1004, SUM = 117870, bChange = 0.00808532, totNum = 23
ROUND = 1005, SUM = 117870, bChange = 0.00808497, totNum = 23
ROUND = 1006, SUM = 117870, bChange = 0.00808463, totNum = 23
ROUND = 1007, SUM = 117870, bChange = 0.00808429, totNum = 23
ROUND = 1008, SUM = 117870, bChange = 0.00808394, totNum = 23
ROUND = 1009, SUM = 117870, bChange = 0.0080836, totNum = 23
ROUND = 1010, SUM = 117870, bChange = 0.00808326, totNum = 23
ROUND = 1011, SUM = 117870, bChange = 0.00808292, totNum = 23
ROUND = 1012, SUM = 117870, bChange = 0.00808258, totNum = 23
ROUND = 1013, SUM = 117870, bChange = 0.00808225, totNum = 23
ROUND = 1014, SUM = 117870, bChange = 0.00808191, totNum = 23
ROUND = 1015, SUM = 117870, bChange = 0.00808157, totNum = 23
ROUND = 1016, SUM = 117870, bChange = 0.00808124, totNum = 23
ROUND = 1017, SUM = 117870, bChange = 0.00808091, totNum = 23
ROUND = 1018, SUM = 117870, bChange = 0.00808057, totNum = 23
ROUND = 1019, SUM = 117870, bChange = 0.00808024, totNum = 23
ROUND = 1020, SUM = 117870, bChange = 0.00807991, totNum = 23
ROUND = 1021, SUM = 117870, bChange = 0.00807958, totNum = 23
ROUND = 1022, SUM = 117870, bChange = 0.00807925, totNum = 23
ROUND = 1023, SUM = 117870, bChange = 0.00807892, totNum = 23
ROUND = 1024, SUM = 117870, bChange = 0.0080786, totNum = 23
ROUND = 1025, SUM = 117870, bChange = 0.00807827, totNum = 23
ROUND = 1026, SUM = 117870, bChange = 0.00807794, totNum = 23
ROUND = 1027, SUM = 117870, bChange = 0.00807762, totNum = 23
ROUND = 1028, SUM = 117870, bChange = 0.0080773, totNum = 23
ROUND = 1029, SUM = 117870, bChange = 0.00807697, totNum = 23
ROUND = 1030, SUM = 117870, bChange = 0.00807665, totNum = 23
ROUND = 1031, SUM = 117870, bChange = 0.00807633, totNum = 23
ROUND = 1032, SUM = 117870, bChange = 0.00807601, totNum = 23
ROUND = 1033, SUM = 117870, bChange = 0.00807569, totNum = 23
ROUND = 1034, SUM = 117870, bChange = 0.00807537, totNum = 23
ROUND = 1035, SUM = 117870, bChange = 0.00807506, totNum = 23
ROUND = 1036, SUM = 117870, bChange = 0.00807474, totNum = 23
ROUND = 1037, SUM = 117870, bChange = 0.00807443, totNum = 23
ROUND = 1038, SUM = 117870, bChange = 0.00807411, totNum = 23
ROUND = 1039, SUM = 117870, bChange = 0.0080738, totNum = 23
ROUND = 1040, SUM = 117870, bChange = 0.00807348, totNum = 23
ROUND = 1041, SUM = 117870, bChange = 0.00807317, totNum = 23
ROUND = 1042, SUM = 117870, bChange = 0.00807286, totNum = 23
ROUND = 1043, SUM = 117870, bChange = 0.00807255, totNum = 23
ROUND = 1044, SUM = 117870, bChange = 0.00807224, totNum = 23
ROUND = 1045, SUM = 117870, bChange = 0.00807193, totNum = 23
ROUND = 1046, SUM = 117870, bChange = 0.00807163, totNum = 23
ROUND = 1047, SUM = 117870, bChange = 0.00807132, totNum = 23
ROUND = 1048, SUM = 117870, bChange = 0.00807101, totNum = 23
ROUND = 1049, SUM = 117870, bChange = 0.00807071, totNum = 23
ROUND = 1050, SUM = 117870, bChange = 0.00807041, totNum = 23
ROUND = 1051, SUM = 117870, bChange = 0.0080701, totNum = 23
ROUND = 1052, SUM = 117870, bChange = 0.0080698, totNum = 23
ROUND = 1053, SUM = 117870, bChange = 0.0080695, totNum = 23
ROUND = 1054, SUM = 117870, bChange = 0.0080692, totNum = 22
ROUND = 1055, SUM = 117870, bChange = 0.0080689, totNum = 22
ROUND = 1056, SUM = 117870, bChange = 0.0080686, totNum = 22
ROUND = 1057, SUM = 117870, bChange = 0.0080683, totNum = 22
ROUND = 1058, SUM = 117870, bChange = 0.008068, totNum = 22
ROUND = 1059, SUM = 117870, bChange = 0.00806771, totNum = 22
ROUND = 1060, SUM = 117870, bChange = 0.00806741, totNum = 22
ROUND = 1061, SUM = 117870, bChange = 0.00806712, totNum = 22
ROUND = 1062, SUM = 117870, bChange = 0.00806682, totNum = 22
ROUND = 1063, SUM = 117870, bChange = 0.00806653, totNum = 22
ROUND = 1064, SUM = 117870, bChange = 0.00806624, totNum = 22
ROUND = 1065, SUM = 117870, bChange = 0.00806595, totNum = 22
ROUND = 1066, SUM = 117870, bChange = 0.00806566, totNum = 22
ROUND = 1067, SUM = 117870, bChange = 0.00806537, totNum = 22
ROUND = 1068, SUM = 117870, bChange = 0.00806508, totNum = 22
ROUND = 1069, SUM = 117870, bChange = 0.00806479, totNum = 22
ROUND = 1070, SUM = 117870, bChange = 0.0080645, totNum = 22
ROUND = 1071, SUM = 117870, bChange = 0.00806422, totNum = 22
ROUND = 1072, SUM = 117870, bChange = 0.00561011, totNum = 21
ROUND = 1073, SUM = 117870, bChange = 0.00561035, totNum = 21
ROUND = 1074, SUM = 117870, bChange = 0.0056106, totNum = 21
ROUND = 1075, SUM = 117870, bChange = 0.00561084, totNum = 21
ROUND = 1076, SUM = 117870, bChange = 0.00561108, totNum = 21
ROUND = 1077, SUM = 117870, bChange = 0.00561133, totNum = 21
ROUND = 1078, SUM = 117870, bChange = 0.00561157, totNum = 21
ROUND = 1079, SUM = 117870, bChange = 0.00561181, totNum = 21
ROUND = 1080, SUM = 117870, bChange = 0.00561205, totNum = 21
ROUND = 1081, SUM = 117870, bChange = 0.00561229, totNum = 20
ROUND = 1082, SUM = 117870, bChange = 0.00561253, totNum = 20
ROUND = 1083, SUM = 117870, bChange = 0.00561277, totNum = 20
ROUND = 1084, SUM = 117870, bChange = 0.00561301, totNum = 20
ROUND = 1085, SUM = 117870, bChange = 0.00561325, totNum = 20
ROUND = 1086, SUM = 117870, bChange = 0.00561349, totNum = 20
ROUND = 1087, SUM = 117870, bChange = 0.00561373, totNum = 20
ROUND = 1088, SUM = 117870, bChange = 0.00561396, totNum = 20
ROUND = 1089, SUM = 117870, bChange = 0.0056142, totNum = 20
ROUND = 1090, SUM = 117870, bChange = 0.00561443, totNum = 20
ROUND = 1091, SUM = 117870, bChange = 0.00561467, totNum = 20
ROUND = 1092, SUM = 117870, bChange = 0.0056149, totNum = 20
ROUND = 1093, SUM = 117870, bChange = 0.00561514, totNum = 20
ROUND = 1094, SUM = 117870, bChange = 0.00561537, totNum = 20
ROUND = 1095, SUM = 117870, bChange = 0.0056156, totNum = 20
ROUND = 1096, SUM = 117870, bChange = 0.00561583, totNum = 20
ROUND = 1097, SUM = 117870, bChange = 0.00561606, totNum = 20
ROUND = 1098, SUM = 117870, bChange = 0.0056163, totNum = 20
ROUND = 1099, SUM = 117870, bChange = 0.00561653, totNum = 20
ROUND = 1100, SUM = 117870, bChange = 0.00561675, totNum = 20
ROUND = 1101, SUM = 117870, bChange = 0.00561698, totNum = 20
ROUND = 1102, SUM = 117870, bChange = 0.00561721, totNum = 20
ROUND = 1103, SUM = 117870, bChange = 0.00561744, totNum = 20
ROUND = 1104, SUM = 117870, bChange = 0.00561767, totNum = 20
ROUND = 1105, SUM = 117870, bChange = 0.00561789, totNum = 20
ROUND = 1106, SUM = 117870, bChange = 0.00561812, totNum = 20
ROUND = 1107, SUM = 117870, bChange = 0.00561834, totNum = 20
ROUND = 1108, SUM = 117870, bChange = 0.00561857, totNum = 20
ROUND = 1109, SUM = 117870, bChange = 0.00561879, totNum = 20
ROUND = 1110, SUM = 117870, bChange = 0.00561902, totNum = 20
ROUND = 1111, SUM = 117870, bChange = 0.00561924, totNum = 20
ROUND = 1112, SUM = 117870, bChange = 0.00561946, totNum = 20
ROUND = 1113, SUM = 117870, bChange = 0.00561968, totNum = 20
ROUND = 1114, SUM = 117870, bChange = 0.0056199, totNum = 20
ROUND = 1115, SUM = 117870, bChange = 0.00562012, totNum = 20
ROUND = 1116, SUM = 117870, bChange = 0.00562034, totNum = 20
ROUND = 1117, SUM = 117870, bChange = 0.00562056, totNum = 20
ROUND = 1118, SUM = 117870, bChange = 0.00562078, totNum = 20
ROUND = 1119, SUM = 117870, bChange = 0.005621, totNum = 20
ROUND = 1120, SUM = 117870, bChange = 0.00562122, totNum = 20
ROUND = 1121, SUM = 117870, bChange = 0.00562144, totNum = 20
ROUND = 1122, SUM = 117870, bChange = 0.00562165, totNum = 20
ROUND = 1123, SUM = 117870, bChange = 0.00562187, totNum = 20
ROUND = 1124, SUM = 117870, bChange = 0.00562208, totNum = 20
ROUND = 1125, SUM = 117870, bChange = 0.0056223, totNum = 20
ROUND = 1126, SUM = 117870, bChange = 0.00562251, totNum = 20
ROUND = 1127, SUM = 117870, bChange = 0.00562273, totNum = 20
ROUND = 1128, SUM = 117870, bChange = 0.00562294, totNum = 20
ROUND = 1129, SUM = 117870, bChange = 0.00562315, totNum = 20
ROUND = 1130, SUM = 117870, bChange = 0.00562336, totNum = 20
ROUND = 1131, SUM = 117870, bChange = 0.00562358, totNum = 20
ROUND = 1132, SUM = 117870, bChange = 0.00562379, totNum = 20
ROUND = 1133, SUM = 117870, bChange = 0.005624, totNum = 20
ROUND = 1134, SUM = 117870, bChange = 0.00562421, totNum = 20
ROUND = 1135, SUM = 117870, bChange = 0.00562442, totNum = 20
ROUND = 1136, SUM = 117870, bChange = 0.00562462, totNum = 20
ROUND = 1137, SUM = 117870, bChange = 0.00562483, totNum = 20
ROUND = 1138, SUM = 117870, bChange = 0.00562504, totNum = 20
ROUND = 1139, SUM = 117870, bChange = 0.00562525, totNum = 20
ROUND = 1140, SUM = 117870, bChange = 0.00562545, totNum = 20
ROUND = 1141, SUM = 117870, bChange = 0.00562566, totNum = 20
ROUND = 1142, SUM = 117870, bChange = 0.00562586, totNum = 20
ROUND = 1143, SUM = 117870, bChange = 0.00562607, totNum = 20
ROUND = 1144, SUM = 117870, bChange = 0.00562627, totNum = 20
ROUND = 1145, SUM = 117870, bChange = 0.00562648, totNum = 20
ROUND = 1146, SUM = 117870, bChange = 0.00562668, totNum = 20
ROUND = 1147, SUM = 117870, bChange = 0.00562688, totNum = 20
ROUND = 1148, SUM = 117870, bChange = 0.00562709, totNum = 20
ROUND = 1149, SUM = 117870, bChange = 0.00562729, totNum = 20
ROUND = 1150, SUM = 117870, bChange = 0.00562749, totNum = 20
ROUND = 1151, SUM = 117870, bChange = 0.00562769, totNum = 20
ROUND = 1152, SUM = 117870, bChange = 0.00562789, totNum = 20
ROUND = 1153, SUM = 117870, bChange = 0.00562809, totNum = 20
ROUND = 1154, SUM = 117870, bChange = 0.00562829, totNum = 20
ROUND = 1155, SUM = 117870, bChange = 0.00562848, totNum = 20
ROUND = 1156, SUM = 117870, bChange = 0.00562868, totNum = 20
ROUND = 1157, SUM = 117870, bChange = 0.00562888, totNum = 20
ROUND = 1158, SUM = 117870, bChange = 0.00562908, totNum = 20
ROUND = 1159, SUM = 117870, bChange = 0.00562927, totNum = 20
ROUND = 1160, SUM = 117870, bChange = 0.00562947, totNum = 20
ROUND = 1161, SUM = 117870, bChange = 0.00562966, totNum = 20
ROUND = 1162, SUM = 117870, bChange = 0.00562986, totNum = 20
ROUND = 1163, SUM = 117870, bChange = 0.00563005, totNum = 20
ROUND = 1164, SUM = 117870, bChange = 0.00563024, totNum = 20
ROUND = 1165, SUM = 117870, bChange = 0.00563044, totNum = 20
ROUND = 1166, SUM = 117870, bChange = 0.00563063, totNum = 20
ROUND = 1167, SUM = 117870, bChange = 0.00563082, totNum = 20
ROUND = 1168, SUM = 117870, bChange = 0.00563101, totNum = 20
ROUND = 1169, SUM = 117870, bChange = 0.0056312, totNum = 20
ROUND = 1170, SUM = 117870, bChange = 0.00563139, totNum = 20
ROUND = 1171, SUM = 117870, bChange = 0.00563158, totNum = 20
ROUND = 1172, SUM = 117870, bChange = 0.00563177, totNum = 20
ROUND = 1173, SUM = 117870, bChange = 0.00563196, totNum = 20
ROUND = 1174, SUM = 117870, bChange = 0.00563215, totNum = 20
ROUND = 1175, SUM = 117870, bChange = 0.00563234, totNum = 20
ROUND = 1176, SUM = 117870, bChange = 0.00563252, totNum = 20
ROUND = 1177, SUM = 117870, bChange = 0.00563271, totNum = 20
ROUND = 1178, SUM = 117870, bChange = 0.0056329, totNum = 20
ROUND = 1179, SUM = 117870, bChange = 0.00563308, totNum = 20
ROUND = 1180, SUM = 117870, bChange = 0.00563327, totNum = 20
ROUND = 1181, SUM = 117870, bChange = 0.00563345, totNum = 20
ROUND = 1182, SUM = 117870, bChange = 0.00563363, totNum = 20
ROUND = 1183, SUM = 117870, bChange = 0.00563382, totNum = 20
ROUND = 1184, SUM = 117870, bChange = 0.005634, totNum = 20
ROUND = 1185, SUM = 117870, bChange = 0.00563418, totNum = 20
ROUND = 1186, SUM = 117870, bChange = 0.00563437, totNum = 20
ROUND = 1187, SUM = 117870, bChange = 0.00563455, totNum = 20
ROUND = 1188, SUM = 117870, bChange = 0.00563473, totNum = 20
ROUND = 1189, SUM = 117870, bChange = 0.00563491, totNum = 19
ROUND = 1190, SUM = 117870, bChange = 0.00563509, totNum = 19
ROUND = 1191, SUM = 117870, bChange = 0.00563527, totNum = 19
ROUND = 1192, SUM = 117870, bChange = 0.00563545, totNum = 19
ROUND = 1193, SUM = 117870, bChange = 0.00563562, totNum = 19
ROUND = 1194, SUM = 117870, bChange = 0.0056358, totNum = 19
ROUND = 1195, SUM = 117870, bChange = 0.00563598, totNum = 19
ROUND = 1196, SUM = 117870, bChange = 0.00563616, totNum = 19
ROUND = 1197, SUM = 117870, bChange = 0.00563633, totNum = 19
ROUND = 1198, SUM = 117870, bChange = 0.00563651, totNum = 19
ROUND = 1199, SUM = 117870, bChange = 0.00563668, totNum = 19
ROUND = 1200, SUM = 117870, bChange = 0.00563686, totNum = 19
ROUND = 1201, SUM = 117870, bChange = 0.00563703, totNum = 19
ROUND = 1202, SUM = 117870, bChange = 0.00563721, totNum = 19
ROUND = 1203, SUM = 117870, bChange = 0.00563738, totNum = 19
ROUND = 1204, SUM = 117870, bChange = 0.00563755, totNum = 19
ROUND = 1205, SUM = 117870, bChange = 0.00563773, totNum = 19
ROUND = 1206, SUM = 117870, bChange = 0.0056379, totNum = 19
ROUND = 1207, SUM = 117870, bChange = 0.00563807, totNum = 19
ROUND = 1208, SUM = 117870, bChange = 0.00563824, totNum = 19
ROUND = 1209, SUM = 117870, bChange = 0.00563841, totNum = 19
ROUND = 1210, SUM = 117870, bChange = 0.00563858, totNum = 19
ROUND = 1211, SUM = 117870, bChange = 0.00563875, totNum = 19
ROUND = 1212, SUM = 117870, bChange = 0.00563892, totNum = 19
ROUND = 1213, SUM = 117870, bChange = 0.00563909, totNum = 19
ROUND = 1214, SUM = 117870, bChange = 0.00563926, totNum = 19
ROUND = 1215, SUM = 117870, bChange = 0.00563943, totNum = 19
ROUND = 1216, SUM = 117870, bChange = 0.00563959, totNum = 19
ROUND = 1217, SUM = 117870, bChange = 0.00563976, totNum = 19
ROUND = 1218, SUM = 117870, bChange = 0.00563993, totNum = 19
ROUND = 1219, SUM = 117870, bChange = 0.00564009, totNum = 19
ROUND = 1220, SUM = 117870, bChange = 0.00564026, totNum = 19
ROUND = 1221, SUM = 117870, bChange = 0.00564042, totNum = 19
ROUND = 1222, SUM = 117870, bChange = 0.00564059, totNum = 19
ROUND = 1223, SUM = 117870, bChange = 0.00564075, totNum = 19
ROUND = 1224, SUM = 117870, bChange = 0.00514279, totNum = 18
ROUND = 1225, SUM = 117870, bChange = 0.00514275, totNum = 18
ROUND = 1226, SUM = 117870, bChange = 0.00514271, totNum = 18
ROUND = 1227, SUM = 117870, bChange = 0.00514268, totNum = 18
ROUND = 1228, SUM = 117870, bChange = 0.00514265, totNum = 18
ROUND = 1229, SUM = 117870, bChange = 0.00514261, totNum = 18
ROUND = 1230, SUM = 117870, bChange = 0.00514258, totNum = 18
ROUND = 1231, SUM = 117870, bChange = 0.00514254, totNum = 18
ROUND = 1232, SUM = 117870, bChange = 0.00514251, totNum = 18
ROUND = 1233, SUM = 117870, bChange = 0.00514247, totNum = 18
ROUND = 1234, SUM = 117870, bChange = 0.00514244, totNum = 18
ROUND = 1235, SUM = 117870, bChange = 0.00514241, totNum = 18
ROUND = 1236, SUM = 117870, bChange = 0.00514237, totNum = 18
ROUND = 1237, SUM = 117870, bChange = 0.00514234, totNum = 18
ROUND = 1238, SUM = 117870, bChange = 0.00514231, totNum = 18
ROUND = 1239, SUM = 117870, bChange = 0.00514227, totNum = 18
ROUND = 1240, SUM = 117870, bChange = 0.00514224, totNum = 18
ROUND = 1241, SUM = 117870, bChange = 0.00514221, totNum = 18
ROUND = 1242, SUM = 117870, bChange = 0.00514218, totNum = 18
ROUND = 1243, SUM = 117870, bChange = 0.00514214, totNum = 18
ROUND = 1244, SUM = 117870, bChange = 0.00514211, totNum = 18
ROUND = 1245, SUM = 117870, bChange = 0.00514208, totNum = 18
ROUND = 1246, SUM = 117870, bChange = 0.00514205, totNum = 18
ROUND = 1247, SUM = 117870, bChange = 0.00514202, totNum = 18
ROUND = 1248, SUM = 117870, bChange = 0.00514198, totNum = 18
ROUND = 1249, SUM = 117870, bChange = 0.00514195, totNum = 18
ROUND = 1250, SUM = 117870, bChange = 0.00514192, totNum = 18
ROUND = 1251, SUM = 117870, bChange = 0.00514189, totNum = 18
ROUND = 1252, SUM = 117870, bChange = 0.00514186, totNum = 18
ROUND = 1253, SUM = 117870, bChange = 0.00514183, totNum = 18
ROUND = 1254, SUM = 117870, bChange = 0.0051418, totNum = 18
ROUND = 1255, SUM = 117870, bChange = 0.00514177, totNum = 18
ROUND = 1256, SUM = 117870, bChange = 0.00514174, totNum = 18
ROUND = 1257, SUM = 117870, bChange = 0.00514171, totNum = 18
ROUND = 1258, SUM = 117870, bChange = 0.00514168, totNum = 18
ROUND = 1259, SUM = 117870, bChange = 0.00470258, totNum = 17
ROUND = 1260, SUM = 117870, bChange = 0.00470246, totNum = 17
ROUND = 1261, SUM = 117870, bChange = 0.00470235, totNum = 17
ROUND = 1262, SUM = 117870, bChange = 0.00470224, totNum = 17
ROUND = 1263, SUM = 117870, bChange = 0.00470212, totNum = 17
ROUND = 1264, SUM = 117870, bChange = 0.00470201, totNum = 17
ROUND = 1265, SUM = 117870, bChange = 0.0047019, totNum = 17
ROUND = 1266, SUM = 117870, bChange = 0.00470178, totNum = 17
ROUND = 1267, SUM = 117870, bChange = 0.00470167, totNum = 17
ROUND = 1268, SUM = 117870, bChange = 0.00470156, totNum = 17
ROUND = 1269, SUM = 117870, bChange = 0.00470145, totNum = 17
ROUND = 1270, SUM = 117870, bChange = 0.00470134, totNum = 17
ROUND = 1271, SUM = 117870, bChange = 0.00470123, totNum = 17
ROUND = 1272, SUM = 117870, bChange = 0.00470112, totNum = 17
ROUND = 1273, SUM = 117870, bChange = 0.00470101, totNum = 17
ROUND = 1274, SUM = 117870, bChange = 0.0047009, totNum = 17
ROUND = 1275, SUM = 117870, bChange = 0.00470079, totNum = 17
ROUND = 1276, SUM = 117870, bChange = 0.00470068, totNum = 17
ROUND = 1277, SUM = 117870, bChange = 0.00470057, totNum = 17
ROUND = 1278, SUM = 117870, bChange = 0.00470046, totNum = 17
ROUND = 1279, SUM = 117870, bChange = 0.00470036, totNum = 17
ROUND = 1280, SUM = 117870, bChange = 0.00470025, totNum = 17
ROUND = 1281, SUM = 117870, bChange = 0.00470014, totNum = 17
ROUND = 1282, SUM = 117870, bChange = 0.00470004, totNum = 17
ROUND = 1283, SUM = 117870, bChange = 0.00469993, totNum = 17
ROUND = 1284, SUM = 117870, bChange = 0.00469983, totNum = 17
ROUND = 1285, SUM = 117870, bChange = 0.00469972, totNum = 17
ROUND = 1286, SUM = 117870, bChange = 0.00469961, totNum = 17
ROUND = 1287, SUM = 117870, bChange = 0.00469951, totNum = 17
ROUND = 1288, SUM = 117870, bChange = 0.00469941, totNum = 17
ROUND = 1289, SUM = 117870, bChange = 0.0046993, totNum = 17
ROUND = 1290, SUM = 117870, bChange = 0.0046992, totNum = 17
ROUND = 1291, SUM = 117870, bChange = 0.0046991, totNum = 17
ROUND = 1292, SUM = 117870, bChange = 0.00469899, totNum = 17
ROUND = 1293, SUM = 117870, bChange = 0.00469889, totNum = 17
ROUND = 1294, SUM = 117870, bChange = 0.00469879, totNum = 17
ROUND = 1295, SUM = 117870, bChange = 0.00469869, totNum = 17
ROUND = 1296, SUM = 117870, bChange = 0.00469858, totNum = 17
ROUND = 1297, SUM = 117870, bChange = 0.00469848, totNum = 17
ROUND = 1298, SUM = 117870, bChange = 0.00469838, totNum = 17
ROUND = 1299, SUM = 117870, bChange = 0.00469828, totNum = 17
ROUND = 1300, SUM = 117870, bChange = 0.00469818, totNum = 17
ROUND = 1301, SUM = 117870, bChange = 0.00469808, totNum = 17
ROUND = 1302, SUM = 117870, bChange = 0.00469798, totNum = 17
ROUND = 1303, SUM = 117870, bChange = 0.00469788, totNum = 17
ROUND = 1304, SUM = 117870, bChange = 0.00469779, totNum = 17
ROUND = 1305, SUM = 117870, bChange = 0.00469769, totNum = 17
ROUND = 1306, SUM = 117870, bChange = 0.00469759, totNum = 17
ROUND = 1307, SUM = 117870, bChange = 0.00469749, totNum = 17
ROUND = 1308, SUM = 117870, bChange = 0.00469739, totNum = 17
